stadium_code,stadium_name_ko,address,lng_x,lat_y,geocode_source,content
JAMSIL,잠실야구장,서울특별시 송파구 올림픽로 25,127.075940589715,37.5161987797456,KAKAO_LOCAL_ADDRESS_SEARCH,[잠실야구장] stadium_code: JAMSIL / stadium_name_ko: 잠실야구장 / address: 서울특별시 송파구 올림픽로 25 / geocode_source: KAKAO_LOCAL_ADDRESS_SEARCH
GOCHEOK,고척스카이돔,서울특별시 구로구 경인로 430,126.867088741096,37.4982125677913,KAKAO_LOCAL_ADDRESS_SEARCH,[고척스카이돔] stadium_code: GOCHEOK / stadium_name_ko: 고척스카이돔 / address: 서울특별시 구로구 경인로 430 / geocode_source: KAKAO_LOCAL_ADDRESS_SEARCH
MUNHAK,인천 SSG 랜더스필드,인천광역시 미추홀구 매소홀로 618,126.690759830613,37.4350819826381,KAKAO_LOCAL_ADDRESS_SEARCH,[인천 SSG 랜더스필드] stadium_code: MUNHAK / stadium_name_ko: 인천 SSG 랜더스필드 / address: 인천광역시 미추홀구 매소홀로 618 / geocode_source: KAKAO_LOCAL_ADDRESS_SEARCH
SUWON,수원 KT 위즈 파크,경기도 수원시 장안구 경수대로 893,127.011348102567,37.2978428909635,KAKAO_LOCAL_ADDRESS_SEARCH,[수원 KT 위즈 파크] stadium_code: SUWON / stadium_name_ko: 수원 KT 위즈 파크 / address: 경기도 수원시 장안구 경수대로 893 / geocode_source: KAKAO_LOCAL_ADDRESS_SEARCH
DAEJEON,대전 한화생명 볼파크,대전광역시 중구 대종로 373,127.428013823451,36.3173370007388,KAKAO_LOCAL_ADDRESS_SEARCH,[대전 한화생명 볼파크] stadium_code: DAEJEON / stadium_name_ko: 대전 한화생명 볼파크 / address: 대전광역시 중구 대종로 373 / geocode_source: KAKAO_LOCAL_ADDRESS_SEARCH
DAEGU,대구 삼성 라이온즈 파크,대구광역시 수성구 야구전설로 1,128.681236372268,35.8411289243023,KAKAO_LOCAL_ADDRESS_SEARCH,[대구 삼성 라이온즈 파크] stadium_code: DAEGU / stadium_name_ko: 대구 삼성 라이온즈 파크 / address: 대구광역시 수성구 야구전설로 1 / geocode_source: KAKAO_LOCAL_ADDRESS_SEARCH
GWANGJU,광주-KIA 챔피언스 필드,전남광주통합특별시 북구 서림로 10,126.888805470329,35.1694249627659,KAKAO_LOCAL_ADDRESS_SEARCH,[광주-KIA 챔피언스 필드] stadium_code: GWANGJU / stadium_name_ko: 광주-KIA 챔피언스 필드 / address: 전남광주통합특별시 북구 서림로 10 / geocode_source: KAKAO_LOCAL_ADDRESS_SEARCH
SAJIK,사직야구장,부산광역시 동래구 사직로 45,129.059900885997,35.194366802896,KAKAO_LOCAL_ADDRESS_SEARCH,[사직야구장] stadium_code: SAJIK / stadium_name_ko: 사직야구장 / address: 부산광역시 동래구 사직로 45 / geocode_source: KAKAO_LOCAL_ADDRESS_SEARCH
CHANGWON,창원 NC 파크,경상남도 창원시 마산회원구 삼호로 63,128.579580117268,35.2219848625101,KAKAO_LOCAL_ADDRESS_SEARCH,[창원 NC 파크] stadium_code: CHANGWON / stadium_name_ko: 창원 NC 파크 / address: 경상남도 창원시 마산회원구 삼호로 63 / geocode_source: KAKAO_LOCAL_ADDRESS_SEARCH
